id,type,data,selected,parent_id,branch_level,child_list_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,interval,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
2220,5,2220,0,2219,1,2220,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2220,420
2221,5,2221,0,0,0,2221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-9.5374696037262,-15.298521469971,18.896251849399,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2221,420
2222,5,2222,0,2221,1,2222,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2222,420
2223,5,2223,0,0,0,2223,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-10.714363773373,-16.612988633634,21.080022296484,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2223,420
2224,5,2224,0,2223,1,2224,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2224,420
2225,5,2225,0,0,0,2225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-11.883361453844,-17.540357828338,23.769837006175,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2225,420
2226,5,2226,0,2225,1,2226,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2226,420
2227,5,2227,0,0,0,2227,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-12.954547830299,-17.857794774711,26.851845817373,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2227,420
2228,5,2228,0,2227,1,2228,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2228,420
2229,5,2229,0,0,0,2229,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-13.815567085877,-17.372649278316,30.091835557863,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2229,420
2230,5,2230,0,2229,1,2230,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2230,420
2231,5,2231,0,0,0,2231,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-14.348251999309,-15.999264291549,33.149435495485,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2231,420
2232,5,2232,0,2231,1,2232,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2232,420
2233,5,2233,0,0,0,2233,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-14.455849863121,-13.824544464566,35.648859640673,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2233,420
2234,5,2234,0,2233,1,2234,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2234,420
2235,5,2235,0,0,0,2235,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-14.092443203143,-11.115487793873,37.290044915772,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2235,420
2236,5,2236,0,2235,1,2236,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2236,420
2237,5,2237,0,0,0,2237,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-13.28082413128,-8.2466394375218,37.944903799017,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2237,420
2238,5,2238,0,2237,1,2238,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2238,420
2239,5,2239,0,0,0,2239,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-12.108566060127,-5.5802090102921,37.681710935953,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2239,420
2240,5,2240,0,2239,1,2240,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2240,420
2241,5,2241,0,0,0,2241,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-10.703803289805,-3.3657867404269,36.708707265793,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2241,420
2242,5,2242,0,2241,1,2242,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2242,420
2243,5,2243,0,0,0,2243,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-9.2029563060583,-1.7053379107645,35.280945011551,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2243,420
2244,5,2244,0,2243,1,2244,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2244,420
2245,5,2245,0,0,0,2245,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-7.7240597394261,-0.57904028528961,33.623941679806,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2245,420
2246,5,2246,0,2245,1,2246,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2246,420
2247,5,2247,0,0,0,2247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-6.3526895970477,0.1026184415047,31.898547399543,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2247,420
2248,5,2248,0,2247,1,2248,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2248,420
2249,5,2249,0,0,0,2249,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-5.1398372909302,0.45150328115417,30.200531644062,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2249,420
2250,5,2250,0,2249,1,2250,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2250,420
2251,5,2251,0,0,0,2251,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-4.1072055525917,0.57213237719906,28.576865344568,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2251,420
2252,5,2252,0,2251,1,2252,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2252,420
2253,5,2253,0,0,0,2253,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-3.2553164465482,0.54861381254199,27.044396017046,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2253,420
2254,5,2254,0,2253,1,2254,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2254,420
2255,5,2255,0,0,0,2255,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-2.5714280164822,0.44223680256537,25.60430148373,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2255,420
2256,5,2256,0,2255,1,2256,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2256,420
2257,5,2257,0,0,0,2257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-2.0358974866125,0.29420038187065,24.251141065223,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2257,420
2258,5,2258,0,2257,1,2258,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2258,420
2259,5,2259,0,0,0,2259,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.6266952625017,0.13000072380741,22.9776583707,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2259,420
2260,5,2260,0,2259,1,2260,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2260,420
2261,5,2261,0,0,0,2261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.3222877553079,-0.036253169880244,21.776912532133,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2261,420
2262,5,2262,0,2261,1,2262,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2262,420
2263,5,2263,0,0,0,2263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.1032732512673,-0.1982642571014,20.642981657668,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2263,420
2264,5,2264,0,2263,1,2264,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2264,420
2265,5,2265,0,0,0,2265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.95315113501789,-0.35485292116634,19.571020941117,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2265,420
2266,5,2266,0,2265,1,2266,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2266,420
2267,5,2267,0,0,0,2267,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.85853706709398,-0.50806208345923,18.557096846422,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2267,420
2268,5,2268,0,2267,1,2268,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2268,420
2269,5,2269,0,0,0,2269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.80905696839876,-0.66191097501328,17.597993072765,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2269,420
2270,5,2270,0,2269,1,2270,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2270,420
2271,5,2271,0,0,0,2271,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.79708179126954,-0.82164293647871,16.691063046143,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2271,420
2272,5,2272,0,2271,1,2272,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2272,420
2273,5,2273,0,0,0,2273,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.81740921549165,-0.99333438361791,15.834148237973,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2273,420
2274,5,2274,0,2273,1,2274,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2274,420
2275,5,2275,0,0,0,2275,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.86695753349153,-1.1837607931404,15.025561885314,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2275,420
2276,5,2276,0,2275,1,2276,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2276,420
2277,5,2277,0,0,0,2277,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-0.94450876703547,-1.4004432015444,14.264135394043,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2277,420
2278,5,2278,0,2277,1,2278,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2278,420
2279,5,2279,0,0,0,2279,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.0505196271315,-1.6518219146353,13.549330261751,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2279,420
2280,5,2280,0,2279,1,2280,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2280,420
2281,5,2281,0,0,0,2281,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.1870075546648,-1.9475215572625,12.881427632264,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2281,420
2282,5,2282,0,2281,1,2282,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2282,420
2283,5,2283,0,0,0,2283,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,-1.3575123570992,-2.2986825571385,12.2618195172,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2283,420
